"","X","cycles","position","time","friction","load","trigger"
"63",63,1000,0.373090074535019,0.373090074535019,0.373090074535019,0.373090074535019,0.373090074535019
"64",64,1000,-0.0519584573134779,-0.0519584573134779,-0.0519584573134779,-0.0519584573134779,-0.0519584573134779
"65",65,1000,-0.550672316146319,-0.550672316146319,-0.550672316146319,-0.550672316146319,-0.550672316146319
"66",66,1000,-1.0577068815398,-1.0577068815398,-1.0577068815398,-1.0577068815398,-1.0577068815398
"67",67,1000,-1.50391357784134,-1.50391357784134,-1.50391357784134,-1.50391357784134,-1.50391357784134
"68",68,1000,-1.82736319633902,-1.82736319633902,-1.82736319633902,-1.82736319633902,-1.82736319633902
"69",69,1000,-1.98325030519822,-1.98325030519822,-1.98325030519822,-1.98325030519822,-1.98325030519822
"70",70,1000,-1.95105651629515,-1.95105651629515,-1.95105651629515,-1.95105651629515,-1.95105651629515
"71",71,1000,-1.7377994102256,-1.7377994102256,-1.7377994102256,-1.7377994102256,-1.7377994102256
"72",72,1000,-1.37683580786023,-1.37683580786023,-1.37683580786023,-1.37683580786023,-1.37683580786023
"73",73,1000,-0.9224172832665,-0.9224172832665,-0.9224172832665,-0.9224172832665,-0.9224172832665
"74",74,1000,-0.440892441690273,-0.440892441690273,-0.440892441690273,-0.440892441690273,-0.440892441690273
"75",75,1000,-3.66373598126302e-15,-3.66373598126302e-15,-3.66373598126302e-15,-3.66373598126302e-15,-3.66373598126302e-15
"76",76,1000,0.341991233595779,0.341991233595779,0.341991233595779,0.341991233595779,0.341991233595779
"77",77,1000,0.545516060626185,0.545516060626185,0.545516060626185,0.545516060626185,0.545516060626185
"78",78,1000,0.595810058091073,0.595810058091073,0.595810058091073,0.595810058091073,0.595810058091073
"79",79,1000,0.504877400283421,0.504877400283421,0.504877400283421,0.504877400283421,0.504877400283421
"80",80,1000,0.309016994374947,0.309016994374947,0.309016994374947,0.309016994374947,0.309016994374947
"81",81,1000,0.0623261517217117,0.0623261517217117,0.0623261517217117,0.0623261517217117,0.0623261517217117
"82",82,1000,-0.172736679726769,-0.172736679726769,-0.172736679726769,-0.172736679726769,-0.172736679726769
"83",83,1000,-0.336164512636144,-0.336164512636144,-0.336164512636144,-0.336164512636144,-0.336164512636144
"84",84,1000,-0.380797908836158,-0.380797908836158,-0.380797908836158,-0.380797908836158,-0.380797908836158
"85",85,1000,-0.28058155940859,-0.28058155940859,-0.28058155940859,-0.28058155940859,-0.28058155940859
"86",86,1000,-0.0353109311270695,-0.0353109311270695,-0.0353109311270695,-0.0353109311270695,-0.0353109311270695
"87",87,1000,0.32892314633624,0.32892314633624,0.32892314633624,0.32892314633624,0.32892314633624
"88",88,1000,0.763675201709425,0.763675201709425,0.763675201709425,0.763675201709425,0.763675201709425
"89",89,1000,1.20583158199168,1.20583158199168,1.20583158199168,1.20583158199168,1.20583158199168
"90",90,1000,1.58778525229247,1.58778525229247,1.58778525229247,1.58778525229247,1.58778525229247
"91",91,1000,1.84843036759908,1.84843036759908,1.84843036759908,1.84843036759908,1.84843036759908
"92",92,1000,1.94317121760963,1.94317121760963,1.94317121760963,1.94317121760963,1.94317121760963
"93",93,1000,1.85130020986531,1.85130020986531,1.85130020986531,1.85130020986531,1.85130020986531
"94",94,1000,1.57953023715074,1.57953023715074,1.57953023715074,1.57953023715074,1.57953023715074
"95",95,1000,1.1610972809261,1.1610972809261,1.1610972809261,1.1610972809261,1.1610972809261
"96",96,1000,0.650575771821788,0.650575771821788,0.650575771821788,0.650575771821788,0.650575771821788
"97",97,1000,0.115252579494258,0.115252579494258,0.115252579494258,0.115252579494258,0.115252579494258
"98",98,1000,-0.375530111553741,-0.375530111553741,-0.375530111553741,-0.375530111553741,-0.375530111553741
"99",99,1000,-0.761320160643749,-0.761320160643749,-0.761320160643749,-0.761320160643749,-0.761320160643749
"100",100,1000,-0.999999999999999,-0.999999999999999,-0.999999999999999,-0.999999999999999,-0.999999999999999
"101",101,1000,-1.07418909072421,-1.07418909072421,-1.07418909072421,-1.07418909072421,-1.07418909072421
"102",102,1000,-0.993564100303632,-0.993564100303632,-0.993564100303632,-0.993564100303632,-0.993564100303632
"103",103,1000,-0.792728419984838,-0.792728419984838,-0.792728419984838,-0.792728419984838,-0.792728419984838
"104",104,1000,-0.524994732763158,-0.524994732763158,-0.524994732763158,-0.524994732763158,-0.524994732763158
"105",105,1000,-0.253116281447,-0.253116281447,-0.253116281447,-0.253116281447,-0.253116281447
"106",106,1000,-0.0385037515991586,-0.0385037515991586,-0.0385037515991586,-0.0385037515991586,-0.0385037515991586
"107",107,1000,0.0692871614885743,0.0692871614885743,0.0692871614885743,0.0692871614885743,0.0692871614885743
"108",108,1000,0.0410581850193236,0.0410581850193236,0.0410581850193236,0.0410581850193236,0.0410581850193236
"109",109,1000,-0.126946313591197,-0.126946313591197,-0.126946313591197,-0.126946313591197,-0.126946313591197
"110",110,1000,-0.412214747707531,-0.412214747707531,-0.412214747707531,-0.412214747707531,-0.412214747707531
"111",111,1000,-0.769545099198599,-0.769545099198599,-0.769545099198599,-0.769545099198599,-0.769545099198599
"112",112,1000,-1.13843783088088,-1.13843783088088,-1.13843783088088,-1.13843783088088,-1.13843783088088
"113",113,1000,-1.45308990204049,-1.45308990204049,-1.45308990204049,-1.45308990204049,-1.45308990204049
"114",114,1000,-1.65334491987696,-1.65334491987696,-1.65334491987696,-1.65334491987696,-1.65334491987696
"115",115,1000,-1.69479512178169,-1.69479512178169,-1.69479512178169,-1.69479512178169,-1.69479512178169
"116",116,1000,-1.55636841342111,-1.55636841342111,-1.55636841342111,-1.55636841342111,-1.55636841342111
"117",117,1000,-1.24414551211524,-1.24414551211524,-1.24414551211524,-1.24414551211524,-1.24414551211524
"118",118,1000,-0.790770668476664,-0.790770668476664,-0.790770668476664,-0.790770668476664,-0.790770668476664
"119",119,1000,-0.250542778358753,-0.250542778358753,-0.250542778358753,-0.250542778358753,-0.250542778358753
"120",120,1000,0.309016994374947,0.309016994374947,0.309016994374947,0.309016994374947,0.309016994374947
"121",121,1000,0.817746330363882,0.817746330363882,0.817746330363882,0.817746330363882,0.817746330363882
"122",122,1000,1.21384404684096,1.21384404684096,1.21384404684096,1.21384404684096,1.21384404684096
"123",123,1000,1.45349706010528,1.45349706010528,1.45349706010528,1.45349706010528,1.45349706010528
"124",124,1000,1.51756173818072,1.51756173818072,1.51756173818072,1.51756173818072,1.51756173818072
"125",125,1000,1.4142135623731,1.4142135623731,1.4142135623731,1.4142135623731,1.4142135623731
"126",126,1000,1.17714154705963,1.17714154705963,1.17714154705963,1.17714154705963,1.17714154705963
"127",127,1000,0.859595765110236,0.859595765110236,0.859595765110236,0.859595765110236,0.859595765110236
"128",128,1000,0.525277224730078,0.525277224730078,0.525277224730078,0.525277224730078,0.525277224730078
"129",129,1000,0.237577270964682,0.237577270964682,0.237577270964682,0.237577270964682,0.237577270964682
"130",130,1000,0.0489434837048438,0.0489434837048438,0.0489434837048438,0.0489434837048438,0.0489434837048438
"131",131,1000,-0.00787362400794245,-0.00787362400794245,-0.00787362400794245,-0.00787362400794245,-0.00787362400794245
"132",132,1000,0.0747498362512904,0.0747498362512904,0.0747498362512904,0.0747498362512904,0.0747498362512904
"133",133,1000,0.278099470535391,0.278099470535391,0.278099470535391,0.278099470535391,0.278099470535391
"134",134,1000,0.560327107210098,0.560327107210098,0.560327107210098,0.560327107210098,0.560327107210098
"135",135,1000,0.863541246226778,0.863541246226778,0.863541246226778,0.863541246226778,0.863541246226778
"136",136,1000,1.12361204727147,1.12361204727147,1.12361204727147,1.12361204727147,1.12361204727147
"137",137,1000,1.28107107401411,1.28107107401411,1.28107107401411,1.28107107401411,1.28107107401411
"138",138,1000,1.29130424510364,1.29130424510364,1.29130424510364,1.29130424510364,1.29130424510364
"139",139,1000,1.13235122697898,1.13235122697898,1.13235122697898,1.13235122697898,1.13235122697898
"140",140,1000,0.809016994374951,0.809016994374951,0.809016994374951,0.809016994374951,0.809016994374951
"141",141,1000,0.352606950710144,0.352606950710144,0.352606950710144,0.352606950710144,0.352606950710144
"142",142,1000,-0.183683760810643,-0.183683760810643,-0.183683760810643,-0.183683760810643,-0.183683760810643
"143",143,1000,-0.732981605778776,-0.732981605778776,-0.732981605778776,-0.732981605778776,-0.732981605778776
"144",144,1000,-1.22520924204115,-1.22520924204115,-1.22520924204115,-1.22520924204115,-1.22520924204115
"145",145,1000,-1.59811330537491,-1.59811330537491,-1.59811330537491,-1.59811330537491,-1.59811330537491
"146",146,1000,-1.80704372280322,-1.80704372280322,-1.80704372280322,-1.80704372280322,-1.80704372280322
"147",147,1000,-1.83188729314259,-1.83188729314259,-1.83188729314259,-1.83188729314259,-1.83188729314259
"148",148,1000,-1.68002514371657,-1.68002514371657,-1.68002514371657,-1.68002514371657,-1.68002514371657
"149",149,1000,-1.38483623122991,-1.38483623122991,-1.38483623122991,-1.38483623122991,-1.38483623122991
"150",150,1000,-1,-1,-1,-1,-1
"151",151,1000,-0.59054044996036,-0.59054044996036,-0.59054044996036,-0.59054044996036,-0.59054044996036
"152",152,1000,-0.22208788887374,-0.22208788887374,-0.22208788887374,-0.22208788887374,-0.22208788887374
"153",153,1000,0.0498742447658586,0.0498742447658586,0.0498742447658586,0.0498742447658586,0.0498742447658586
"154",154,1000,0.189009734053325,0.189009734053325,0.189009734053325,0.189009734053325,0.189009734053325
"155",155,1000,0.183899743001818,0.183899743001818,0.183899743001818,0.183899743001818,0.183899743001818
"156",156,1000,0.0496387374562232,0.0496387374562232,0.0496387374562232,0.0496387374562232,0.0496387374562232
"157",157,1000,-0.174999393700305,-0.174999393700305,-0.174999393700305,-0.174999393700305,-0.174999393700305
"158",158,1000,-0.434350227939244,-0.434350227939244,-0.434350227939244,-0.434350227939244,-0.434350227939244
"159",159,1000,-0.665475880790604,-0.665475880790604,-0.665475880790604,-0.665475880790604,-0.665475880790604
"160",160,1000,-0.809016994374944,-0.809016994374944,-0.809016994374944,-0.809016994374944,-0.809016994374944
"161",161,1000,-0.819482296898513,-0.819482296898513,-0.819482296898513,-0.819482296898513,-0.819482296898513
"162",162,1000,-0.673270256353736,-0.673270256353736,-0.673270256353736,-0.673270256353736,-0.673270256353736
"163",163,1000,-0.373090074535029,-0.373090074535029,-0.373090074535029,-0.373090074535029,-0.373090074535029
"164",164,1000,0.0519584573134643,0.0519584573134643,0.0519584573134643,0.0519584573134643,0.0519584573134643
"165",165,1000,0.550672316146313,0.550672316146313,0.550672316146313,0.550672316146313,0.550672316146313
"166",166,1000,1.05770688153979,1.05770688153979,1.05770688153979,1.05770688153979,1.05770688153979
"167",167,1000,1.50391357784134,1.50391357784134,1.50391357784134,1.50391357784134,1.50391357784134
"168",168,1000,1.82736319633901,1.82736319633901,1.82736319633901,1.82736319633901,1.82736319633901
"169",169,1000,1.98325030519822,1.98325030519822,1.98325030519822,1.98325030519822,1.98325030519822
"170",170,1000,1.95105651629516,1.95105651629516,1.95105651629516,1.95105651629516,1.95105651629516
"171",171,1000,1.7377994102256,1.7377994102256,1.7377994102256,1.7377994102256,1.7377994102256
"172",172,1000,1.37683580786024,1.37683580786024,1.37683580786024,1.37683580786024,1.37683580786024
"173",173,1000,0.922417283266504,0.922417283266504,0.922417283266504,0.922417283266504,0.922417283266504
"174",174,1000,0.440892441690272,0.440892441690272,0.440892441690272,0.440892441690272,0.440892441690272
"175",175,1000,7.7715611723761e-15,7.7715611723761e-15,7.7715611723761e-15,7.7715611723761e-15,7.7715611723761e-15
"176",176,1000,-0.341991233595774,-0.341991233595774,-0.341991233595774,-0.341991233595774,-0.341991233595774
"177",177,1000,-0.545516060626182,-0.545516060626182,-0.545516060626182,-0.545516060626182,-0.545516060626182
"178",178,1000,-0.595810058091074,-0.595810058091074,-0.595810058091074,-0.595810058091074,-0.595810058091074
"179",179,1000,-0.504877400283428,-0.504877400283428,-0.504877400283428,-0.504877400283428,-0.504877400283428
"180",180,1000,-0.309016994374951,-0.309016994374951,-0.309016994374951,-0.309016994374951,-0.309016994374951
"181",181,1000,-0.0623261517217145,-0.0623261517217145,-0.0623261517217145,-0.0623261517217145,-0.0623261517217145
"182",182,1000,0.172736679726766,0.172736679726766,0.172736679726766,0.172736679726766,0.172736679726766
"183",183,1000,0.336164512636134,0.336164512636134,0.336164512636134,0.336164512636134,0.336164512636134
"184",184,1000,0.380797908836154,0.380797908836154,0.380797908836154,0.380797908836154,0.380797908836154
"185",185,1000,0.28058155940859,0.28058155940859,0.28058155940859,0.28058155940859,0.28058155940859
"186",186,1000,0.0353109311270716,0.0353109311270716,0.0353109311270716,0.0353109311270716,0.0353109311270716
"187",187,1000,-0.328923146336238,-0.328923146336238,-0.328923146336238,-0.328923146336238,-0.328923146336238
"188",188,1000,-0.763675201709418,-0.763675201709418,-0.763675201709418,-0.763675201709418,-0.763675201709418
"189",189,1000,-1.20583158199168,-1.20583158199168,-1.20583158199168,-1.20583158199168,-1.20583158199168
"190",190,1000,-1.58778525229246,-1.58778525229246,-1.58778525229246,-1.58778525229246,-1.58778525229246
"191",191,1000,-1.84843036759907,-1.84843036759907,-1.84843036759907,-1.84843036759907,-1.84843036759907
"192",192,1000,-1.94317121760963,-1.94317121760963,-1.94317121760963,-1.94317121760963,-1.94317121760963
"193",193,1000,-1.85130020986531,-1.85130020986531,-1.85130020986531,-1.85130020986531,-1.85130020986531
"194",194,1000,-1.57953023715075,-1.57953023715075,-1.57953023715075,-1.57953023715075,-1.57953023715075
"195",195,1000,-1.16109728092611,-1.16109728092611,-1.16109728092611,-1.16109728092611,-1.16109728092611
"196",196,1000,-0.650575771821798,-0.650575771821798,-0.650575771821798,-0.650575771821798,-0.650575771821798
"197",197,1000,-0.115252579494265,-0.115252579494265,-0.115252579494265,-0.115252579494265,-0.115252579494265
"198",198,1000,0.375530111553731,0.375530111553731,0.375530111553731,0.375530111553731,0.375530111553731
"199",199,1000,0.761320160643745,0.761320160643745,0.761320160643745,0.761320160643745,0.761320160643745
"200",200,1000,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999,0.999999999999999
"201",201,1000,1.07418909072422,1.07418909072422,1.07418909072422,1.07418909072422,1.07418909072422
"202",202,1000,0.993564100303635,0.993564100303635,0.993564100303635,0.993564100303635,0.993564100303635
"203",203,1000,0.792728419984856,0.792728419984856,0.792728419984856,0.792728419984856,0.792728419984856
"204",204,1000,0.52499473276316,0.52499473276316,0.52499473276316,0.52499473276316,0.52499473276316
"205",205,1000,0.253116281447008,0.253116281447008,0.253116281447008,0.253116281447008,0.253116281447008
"206",206,1000,0.0385037515991636,0.0385037515991636,0.0385037515991636,0.0385037515991636,0.0385037515991636
"207",207,1000,-0.0692871614885727,-0.0692871614885727,-0.0692871614885727,-0.0692871614885727,-0.0692871614885727
"208",208,1000,-0.0410581850193253,-0.0410581850193253,-0.0410581850193253,-0.0410581850193253,-0.0410581850193253
"209",209,1000,0.126946313591187,0.126946313591187,0.126946313591187,0.126946313591187,0.126946313591187
"210",210,1000,0.412214747707521,0.412214747707521,0.412214747707521,0.412214747707521,0.412214747707521
"211",211,1000,0.769545099198582,0.769545099198582,0.769545099198582,0.769545099198582,0.769545099198582
"212",212,1000,1.13843783088087,1.13843783088087,1.13843783088087,1.13843783088087,1.13843783088087
"213",213,1000,1.45308990204049,1.45308990204049,1.45308990204049,1.45308990204049,1.45308990204049
"214",214,1000,1.65334491987696,1.65334491987696,1.65334491987696,1.65334491987696,1.65334491987696
"215",215,1000,1.69479512178168,1.69479512178168,1.69479512178168,1.69479512178168,1.69479512178168
"216",216,1000,1.5563684134211,1.5563684134211,1.5563684134211,1.5563684134211,1.5563684134211
"217",217,1000,1.24414551211524,1.24414551211524,1.24414551211524,1.24414551211524,1.24414551211524
"218",218,1000,0.79077066847666,0.79077066847666,0.79077066847666,0.79077066847666,0.79077066847666
"219",219,1000,0.25054277835877,0.25054277835877,0.25054277835877,0.25054277835877,0.25054277835877
"220",220,1000,-0.309016994374944,-0.309016994374944,-0.309016994374944,-0.309016994374944,-0.309016994374944
"221",221,1000,-0.817746330363881,-0.817746330363881,-0.817746330363881,-0.817746330363881,-0.817746330363881
"222",222,1000,-1.21384404684097,-1.21384404684097,-1.21384404684097,-1.21384404684097,-1.21384404684097
"223",223,1000,-1.45349706010528,-1.45349706010528,-1.45349706010528,-1.45349706010528,-1.45349706010528
"224",224,1000,-1.51756173818072,-1.51756173818072,-1.51756173818072,-1.51756173818072,-1.51756173818072
"225",225,1000,-1.4142135623731,-1.4142135623731,-1.4142135623731,-1.4142135623731,-1.4142135623731
"226",226,1000,-1.17714154705965,-1.17714154705965,-1.17714154705965,-1.17714154705965,-1.17714154705965
"227",227,1000,-0.859595765110246,-0.859595765110246,-0.859595765110246,-0.859595765110246,-0.859595765110246
"228",228,1000,-0.525277224730095,-0.525277224730095,-0.525277224730095,-0.525277224730095,-0.525277224730095
"229",229,1000,-0.237577270964684,-0.237577270964684,-0.237577270964684,-0.237577270964684,-0.237577270964684
"230",230,1000,-0.048943483704852,-0.048943483704852,-0.048943483704852,-0.048943483704852,-0.048943483704852
"231",231,1000,0.007873624007943,0.007873624007943,0.007873624007943,0.007873624007943,0.007873624007943
"232",232,1000,-0.0747498362512812,-0.0747498362512812,-0.0747498362512812,-0.0747498362512812,-0.0747498362512812
"233",233,1000,-0.278099470535382,-0.278099470535382,-0.278099470535382,-0.278099470535382,-0.278099470535382
"234",234,1000,-0.560327107210077,-0.560327107210077,-0.560327107210077,-0.560327107210077,-0.560327107210077
"235",235,1000,-0.863541246226764,-0.863541246226764,-0.863541246226764,-0.863541246226764,-0.863541246226764
"236",236,1000,-1.12361204727147,-1.12361204727147,-1.12361204727147,-1.12361204727147,-1.12361204727147
"237",237,1000,-1.28107107401411,-1.28107107401411,-1.28107107401411,-1.28107107401411,-1.28107107401411
"238",238,1000,-1.29130424510363,-1.29130424510363,-1.29130424510363,-1.29130424510363,-1.29130424510363
"239",239,1000,-1.13235122697897,-1.13235122697897,-1.13235122697897,-1.13235122697897,-1.13235122697897
"240",240,1000,-0.809016994374954,-0.809016994374954,-0.809016994374954,-0.809016994374954,-0.809016994374954
"241",241,1000,-0.352606950710143,-0.352606950710143,-0.352606950710143,-0.352606950710143,-0.352606950710143
"242",242,1000,0.183683760810633,0.183683760810633,0.183683760810633,0.183683760810633,0.183683760810633
"243",243,1000,0.732981605778773,0.732981605778773,0.732981605778773,0.732981605778773,0.732981605778773
"244",244,1000,1.22520924204115,1.22520924204115,1.22520924204115,1.22520924204115,1.22520924204115
"245",245,1000,1.59811330537491,1.59811330537491,1.59811330537491,1.59811330537491,1.59811330537491
"246",246,1000,1.80704372280322,1.80704372280322,1.80704372280322,1.80704372280322,1.80704372280322
"247",247,1000,1.8318872931426,1.8318872931426,1.8318872931426,1.8318872931426,1.8318872931426
"248",248,1000,1.68002514371656,1.68002514371656,1.68002514371656,1.68002514371656,1.68002514371656
"249",249,1000,1.38483623122991,1.38483623122991,1.38483623122991,1.38483623122991,1.38483623122991
"250",250,1000,1.00000000000001,1.00000000000001,1.00000000000001,1.00000000000001,1.00000000000001
"251",251,1000,0.590540449960379,0.590540449960379,0.590540449960379,0.590540449960379,0.590540449960379
"252",252,1000,0.222087888873755,0.222087888873755,0.222087888873755,0.222087888873755,0.222087888873755
"253",253,1000,-0.0498742447658526,-0.0498742447658526,-0.0498742447658526,-0.0498742447658526,-0.0498742447658526
"254",254,1000,-0.189009734053322,-0.189009734053322,-0.189009734053322,-0.189009734053322,-0.189009734053322
"255",255,1000,-0.183899743001823,-0.183899743001823,-0.183899743001823,-0.183899743001823,-0.183899743001823
"256",256,1000,-0.0496387374562183,-0.0496387374562183,-0.0496387374562183,-0.0496387374562183,-0.0496387374562183
"257",257,1000,0.174999393700294,0.174999393700294,0.174999393700294,0.174999393700294,0.174999393700294
"258",258,1000,0.434350227939233,0.434350227939233,0.434350227939233,0.434350227939233,0.434350227939233
"259",259,1000,0.66547588079061,0.66547588079061,0.66547588079061,0.66547588079061,0.66547588079061
"260",260,1000,0.80901699437495,0.80901699437495,0.80901699437495,0.80901699437495,0.80901699437495
"261",261,1000,0.819482296898518,0.819482296898518,0.819482296898518,0.819482296898518,0.819482296898518
"262",262,1000,0.673270256353739,0.673270256353739,0.673270256353739,0.673270256353739,0.673270256353739
"263",263,1000,0.373090074535032,0.373090074535032,0.373090074535032,0.373090074535032,0.373090074535032
"264",264,1000,-0.0519584573134683,-0.0519584573134683,-0.0519584573134683,-0.0519584573134683,-0.0519584573134683
"265",265,1000,-0.550672316146287,-0.550672316146287,-0.550672316146287,-0.550672316146287,-0.550672316146287
"266",266,1000,-1.05770688153979,-1.05770688153979,-1.05770688153979,-1.05770688153979,-1.05770688153979
"267",267,1000,-1.50391357784134,-1.50391357784134,-1.50391357784134,-1.50391357784134,-1.50391357784134
"268",268,1000,-1.82736319633902,-1.82736319633902,-1.82736319633902,-1.82736319633902,-1.82736319633902
"269",269,1000,-1.98325030519822,-1.98325030519822,-1.98325030519822,-1.98325030519822,-1.98325030519822
"270",270,1000,-1.95105651629516,-1.95105651629516,-1.95105651629516,-1.95105651629516,-1.95105651629516
"271",271,1000,-1.73779941022561,-1.73779941022561,-1.73779941022561,-1.73779941022561,-1.73779941022561
"272",272,1000,-1.37683580786024,-1.37683580786024,-1.37683580786024,-1.37683580786024,-1.37683580786024
"273",273,1000,-0.922417283266503,-0.922417283266503,-0.922417283266503,-0.922417283266503,-0.922417283266503
